gene_id	C1	C2
55333	67	13
55334	263	97
55335	5	14
55336	36	6
55337	52	10
55339	208	254
5534	187	139
55340	11	11
55341	184	162
55342	69	93
55343	34	16
55344	114	72
55345	16	22
55346	45	62
55347	54	24
55349	30	18
55350	0	0
55351	7	6
55352	64	29
55353	324	205
55355	11	13
55356	33	29
55357	119	99
55359	8	6
5536	120	87
55361	176	73
55362	234	229
55363	0	2
55364	141	101
55365	25	10
55366	386	471
55367	52	17
5537	270	215
55374	16	5
55379	242	120
5538	243	232
55388	10	13
554	12	6
5540	0	4
5542	13	12
55421	193	120
55422	320	172
554226	0	0
55423	0	0
554235	0	2
55425	66	54
554250	0	1
554251	5	4
554282	9	7
554313	2	184
55432	213	203
55435	65	23
55437	24	30
5544	1	4
5545	2	1
55450	121	17
55454	91	77
5546	143	114
55466	147	79
5547	282	199
55471	27	63
55486	107	150
5549	206	35
5550	230	434
55500	72	54
55501	65	6
55502	19	7
55503	50	72
55504	601	198
55505	113	254
55506	51	39
55507	402	275
55508	44	18
55509	1	0
5551	2	0
55510	6	14
55511	0	0
55512	102	29
55515	0	0
5552	38	46
55520	14	8
55521	4	5
55526	94	93
55527	312	217
55529	29	38
5553	7	11
55530	2	0
55531	108	83
55532	0	0
55534	171	133
55536	63	41
5554	7	7
55540	3	1
55544	43	7
5555	0	1
55552	33	57
55553	58	44
55556	45	61
55558	147	89
55559	26	14
55561	448	297
55565	28	16
55567	10	16
55568	114	32
5557	6	23
55571	86	62
55572	62	95
55573	464	123
55576	0	2
55577	182	184
55578	112	130
5558	21	34
55582	34	64
55584	3	7
55585	235	216
55586	0	0
55588	185	35
55589	89	160
55591	149	142
55593	180	123
55596	69	124
55599	29	53
55600	0	0
55601	62	113
55602	104	48
55603	68	27
55604	121	343
55605	218	423
55607	9	19
55608	77	98
55609	11	39
55610	53	109
55611	289	83
55612	194	282
55613	4	3
55614	161	228
55615	49	9
55616	253	197
55617	39	68
55619	26	66
5562	133	132
55620	181	193
55621	96	97
55622	57	89
55623	123	59
55624	150	236
55625	145	61
55626	141	146
55627	284	134
55628	69	76
55629	244	64
5563	10	9
55630	23	11
55631	40	69
55632	24	43
55633	85	50
55634	19	15
55635	16	12
55636	104	312
55638	48	41
5564	73	24
55640	27	60
55643	269	120
55644	28	51
55646	29	41
55647	12	2
5565	184	18
55650	46	27
55651	172	99
55652	69	20
55653	3	0
55654	388	92
55655	10	15
55656	93	125
55657	44	34
55658	246	52
55659	19	19
5566	234	207
55660	306	624
55661	157	113
55662	238	93
55663	39	9
55664	59	69
55665	98	83
55666	455	196
55667	290	485
55668	119	59
55669	127	160
5567	52	57
55670	112	82
55671	278	320
55672	134	975
55676	71	64
55677	108	166
55679	79	30
55680	49	120
55681	148	164
55683	218	126
55684	337	181
55686	163	118
55687	35	47
55689	109	145
5569	25	8
55690	301	234
55691	210	130
55692	72	71
55693	5	3
55695	137	77
55696	144	124
55697	123	125
55698	4	1
55699	386	528
5570	7	0
55700	638	266
55701	136	83
55702	84	27
55703	78	150
55704	58	132
55705	262	264
55706	82	59
55707	196	103
55709	40	40
5571	152	125
55711	12	10
55713	4	10
55714	13	21
55715	340	121
55716	87	49
55717	205	416
55718	139	158
55719	64	61
55720	124	86
55721	19	22
55722	9	14
55723	16	5
55726	43	84
55727	168	179
55728	75	109
55729	243	419
5573	652	1617
55731	75	31
55732	12	18
55733	31	20
55734	80	82
55735	155	124
55737	358	627
55738	170	96
55739	119	32
55740	274	698
55741	34	56
55742	332	182
55743	98	112
55744	57	34
55745	79	61
55746	181	161
55748	234	97
55749	197	357
5575	35	16
55750	72	73
55751	126	93
55752	280	152
55753	6	1
55754	363	208
55755	178	467
55756	42	47
55757	33	125
55758	111	122
55759	61	116
5576	280	177
55760	172	128
55761	144	134
55762	19	53
55763	130	171
55764	78	144
55765	591	124
55766	259	105
55768	49	79
55769	63	50
5577	117	93
55770	70	130
55771	30	20
55773	145	159
55775	56	53
55776	44	28
55777	34	85
55778	64	20
55779	14	39
5578	38	26
55780	38	75
55781	92	116
55783	50	34
55784	34	64
55785	85	147
55786	21	25
55787	43	36
55788	147	516
55789	14	13
5579	24	30
55790	56	113
55791	41	65
55793	110	52
55794	45	18
55795	75	60
55796	76	31
55798	35	85
55799	5	7
558	80	132
5580	184	190
55800	10	2
55802	148	117
55803	46	52
55805	4	3
55806	937	532
55808	1	4
55809	72	54
5581	46	34
55810	206	94
55811	0	1
55812	17	39
55813	83	152
55814	198	410
55815	0	3
55816	4	3
55818	415	429
55819	74	123
5582	0	0
55823	138	144
55824	83	56
55825	45	90
55827	241	331
55829	120	67
5583	188	108
55830	109	83
55831	166	265
55832	362	377
55833	146	360
55835	12	54
55837	142	140
55839	37	26
5584	137	191
55840	8	4
55841	196	165
55843	7	8
55844	87	37
55845	407	97
55846	44	46
55847	35	6
55848	36	38
5585	127	97
55850	30	22
55851	74	84
55852	257	255
55854	176	135
55856	72	33
55857	37	42
55858	96	75
55859	1	0
5586	137	270
55860	124	123
55861	131	30
55862	239	188
55863	56	35
55869	44	30
5587	25	29
55870	379	1015
55871	153	880
55872	22	16
55876	13	17
55879	3	6
5588	2	5
55884	259	185
55885	13	7
55888	6	8
55889	0	0
5589	506	1193
55890	167	37
55892	60	77
55893	436	65
55894	0	2
55897	7	4
55898	283	149
5590	78	53
55900	32	41
55901	50	44
55902	265	197
55904	354	860
55905	138	52
55906	12	10
55907	105	97
55908	15	5
55909	65	37
5591	483	1021
55911	3	3
55914	333	613
55915	96	48
55916	31	9
55917	202	168
5592	13	29
55920	545	284
55922	48	46
55924	61	12
55929	84	25
5593	9	17
55930	124	200
55937	11	12
5594	541	202
5595	267	151
55954	20	19
55957	16	18
55958	81	116
55959	474	456
5596	33	5
55964	10	15
55966	5	3
55967	103	119
55968	315	247
55969	128	91
5597	355	196
55970	569	42
55971	127	103
55972	35	32
55973	119	60
55974	65	62
55975	99	197
5598	81	44
5599	74	45
55997	0	0
56	0	0
5600	44	11
56000	0	1
56001	0	0
56005	114	99
56006	63	40
5601	93	64
5602	14	15
5603	588	209
56033	0	0
56034	79	81
5604	175	181
5605	246	424
56052	53	115
5606	250	176
56061	129	49
56062	1	3
56063	13	4
5607	49	60
5608	35	15
5609	178	61
56097	1	2
56098	0	3
56099	60	58
5610	57	122
56100	21	21
56101	70	86
56102	22	13
56103	22	19
56104	0	6
56105	10	6
56106	32	30
56107	26	20
56108	16	5
56109	11	19
5611	148	112
56110	5	8
56111	12	1
56112	9	3
56113	28	17
56114	0	3
5612	120	75
56121	5	17
56122	19	67
56123	17	102
56124	2	12
56125	2	55
56126	7	32
56127	13	37
56128	0	11
56129	2	11
5613	137	99
56130	3	4
56131	5	17
56132	7	14
56133	17	62
56134	0	3
56135	0	0
56136	0	2
56137	0	2
56138	0	2
56139	3	3
56140	0	1
56141	0	1
56142	0	6
56143	0	1
56144	5	4
56145	1	0
56146	0	1
56147	0	0
56154	0	5
56155	1	0
56156	0	0
56158	0	1
56159	0	0
56160	59	35
56164	2	3
56165	0	0
56169	92	83
5617	0	0
56171	4	10
56172	408	492
5618	47	16
56180	79	44
56181	118	67
56204	143	221
5621	593	720
5623	0	0
5624	1	1
56241	50	30
56242	9	48
56243	272	327
56245	10	0
56246	5	10
5625	189	207
56252	206	460
56253	0	0
56254	134	225
56255	156	118
56256	126	34
56257	192	69
56259	69	101
56260	3	0
56261	85	111
56262	353	124
56265	156	95
56267	99	113
5627	220	166
56270	295	310
56271	98	18
56288	541	834
5629	10	3
563	810	754
5630	4	6
56300	52	42
56301	7	4
56302	0	0
5631	50	123
56311	0	0
56339	87	76
5634	102	54
56341	0	0
56342	55	46
5635	115	72
5636	56	41
5638	23	2
5639	22	7
5641	279	270
56413	87	20
5644	0	0
5645	0	0
5646	84	179
56474	51	66
56475	17	0
56477	64	9
56478	129	173
56479	6	2
5648	43	76
5649	12	122
5650	707	520
5651	0	0
5652	243	95
56521	0	0
5653	36	22
5654	419	494
56548	14	4
5655	164	41
5657	0	0
566	0	0
5660	2579	5160
56603	189	90
56605	24	20
56606	27	47
56616	104	174
5662	4	5
56623	82	50
56624	3	9
5663	228	275
5664	49	61
56647	105	107
56648	18	14
56649	12	5
56650	110	126
56652	30	24
56654	120	28
56655	38	9
56658	53	14
56659	0	1
56660	2	2
56666	14	0
56667	0	0
56670	0	6
56672	24	13
56674	188	88
56675	5	1
56681	255	212
56683	116	79
5669	0	0
567	3103	2430
5670	0	3
56704	9	13
5671	0	1
5672	0	7
56729	0	0
5673	0	7
56731	325	65
5676	6	10
56776	2	2
5678	0	1
5680	0	1
5681	209	15
5682	248	170
56829	90	94
5683	283	284
56833	14	0
56834	59	8
5684	128	173
56848	52	12
56849	2	0
5685	195	144
56850	113	145
56851	156	83
56852	39	29
56853	1	0
5686	156	167
5687	258	324
5688	330	284
56882	515	184
56884	1	3
56886	168	274
56888	210	161
56889	533	758
5689	380	347
56890	16	36
56892	73	18
56893	181	39
56894	273	150
56895	19	10
56896	1	0
56897	196	106
56898	71	69
56899	7	18
5690	310	163
56900	178	44
56901	369	68
56902	86	16
56904	558	209
56905	126	60
56906	4	3
56907	196	169
5691	165	183
56910	330	317
56911	13	13
56912	54	41
56913	63	38
56915	45	17
56916	172	449
56917	27	14
56919	123	89
5692	406	390
56920	264	105
56922	108	204
56923	0	0
56924	105	40
56925	32	38
56926	168	37
56927	160	124
56928	129	38
56929	67	84
5693	248	172
56931	104	78
56934	0	0
56935	23	1
56936	2	0
56937	373	37
56938	47	49
5694	295	121
56940	95	37
56941	135	147
56942	48	12
56943	114	74
56944	93	38
56945	77	114
56946	46	90
56947	142	103
56948	91	21
56949	186	149
5695	348	203
56950	55	56
56951	81	32
56952	11	8
56953	15	4
56954	122	119
56956	0	0
56957	118	123
5696	131	113
56961	0	0
56963	122	49
56964	3	2
56965	158	140
56967	182	17
5697	0	0
56970	270	86
56971	69	16
56975	97	33
56977	75	28
56978	5	3
5698	46	17
56980	44	43
56981	40	19
56983	40	22
56984	94	68
56985	9	20
56986	32	38
56987	157	175
5699	49	23
56990	116	26
56992	22	22
56993	124	61
56994	78	111
56995	161	243
56996	78	19
56997	124	257
56998	1122	196
56999	33	94
570	0	0
5700	369	302
57001	15	10
57002	17	14
57003	431	562
57007	212	90
5701	306	301
57010	3	0
57016	88	92
57017	147	135
57018	183	199
57019	186	91
5702	369	661
57020	130	175
57026	27	4
57030	7	6
57035	92	21
57037	58	50
57038	122	360
5704	244	166
57045	85	50
57047	0	1
57048	150	42
5705	389	330
57050	108	66
57053	3	1
57054	0	22
57055	30	18
57057	0	0
5706	187	191
57060	119	41
57062	398	330
5707	385	598
5708	604	652
57082	24	18
57085	59	16
57088	84	122
57089	85	70
5709	491	407
57091	2	1
57092	198	150
57093	5	1
57094	5	4
57095	225	86
57096	0	0
57097	17	17
57099	38	19
571	164	120
5710	268	381
57101	5	18
57102	72	51
57103	34	26
57104	730	447
57105	17	9
57106	17	0
57107	45	26
57109	49	49
5711	142	46
57110	5	5
57111	369	204
57115	36	17
57116	0	4
57117	52	48
57118	305	101
57119	3	0
57120	125	67
57121	53	12
57122	102	103
57124	215	191
57125	48	32
57126	3	0
57127	16	1
57128	58	38
57129	71	102
5713	302	311
57130	136	142
57132	442	148
57134	37	36
57135	0	8
57136	222	130
57139	5	5
5714	545	488
57140	243	72
57142	1365	1070
57143	20	12
57144	4	0
57146	144	97
57147	45	44
57148	366	379
57149	35	8
5715	107	72
57150	26	1
57152	530	219
57153	543	821
57154	228	170
57156	30	35
57157	54	56
57158	13	7
57159	0	0
5716	96	38
57161	53	25
57162	245	272
57165	12	2
57167	1	8
57168	30	1
57169	166	215
5717	246	283
57171	57	23
57172	1	0
57175	226	68
57176	87	38
57178	951	364
57179	372	132
5718	145	161
57180	30	28
57181	178	285
57182	163	229
57184	190	20
57185	171	56
57186	128	232
57187	123	318
57188	22	26
57189	178	26
5719	268	302
57190	251	230
57191	0	1
57192	82	105
57194	32	32
57198	103	111
572	102	10
5720	242	289
57205	180	242
57209	26	21
5721	130	137
57210	39	23
57211	90	114
57213	46	37
57214	154	194
57215	114	54
57216	251	104
57217	128	109
57221	88	87
57222	303	178
57223	219	339
57224	147	222
57226	83	17
57228	97	14
5723	20	26
57231	141	271
57232	7	8
5724	21	5
5725	846	408
5727	122	189
5728	267	696
57282	0	1
5729	2	0
573	526	278
5730	85	6
5731	1	0
5732	2	1
57325	62	106
57326	205	116
5733	105	28
57332	27	7
57333	39	6
57335	30	50
57336	32	10
57337	31	112
57338	0	0
5734	86	28
57343	87	30
57348	38	15
5737	45	13
57379	1	0
5738	456	257
57380	57	42
57381	32	10
5739	5	1
57393	2	5
57396	43	74
574	0	0
5740	45	58
57402	1153	362
57403	162	104
57404	45	48
57405	25	7
57406	82	33
57407	85	72
57408	0	1
57409	50	21
5741	0	0
57410	265	134
57412	35	21
57413	0	1
57414	167	50
57415	25	19
57418	104	25
57419	83	73
5742	468	195
5743	25	52
5744	7	5
574414	2686	756
57446	117	95
57447	705	435
57448	367	1123
57449	456	405
5745	10	9
57451	397	599
57452	33	29
57453	2	1
574537	2	0
57455	182	146
57456	139	95
57458	99	35
57459	165	140
57460	74	28
57461	83	94
57462	82	19
57463	57	9
57464	11	3
57465	42	26
57466	129	271
57467	0	3
57468	1	0
57469	23	8
5747	196	418
57470	208	97
57471	0	0
57472	113	122
57473	251	119
57474	20	30
57475	103	58
57476	7	8
57477	58	143
57478	103	97
57479	244	195
57480	292	296
57481	0	0
57482	5	7
57484	30	19
57486	80	88
57488	420	389
57489	104	60
57491	23	4
57492	480	658
57493	287	360
57494	53	76
57495	0	2
57496	237	203
57497	0	1
57498	266	537
575	202	90
57501	3	4
57502	10	25
57504	170	182
57505	99	105
57506	409	108
57507	62	70
57508	48	61
57509	310	297
57510	195	245
57511	92	248
57512	6	1
57513	198	52
57514	175	347
57515	671	445
57519	80	110
57520	51	95
57521	196	105
57522	21	40
57523	183	120
57524	26	12
57526	33	74
57529	0	0
5753	208	67
57530	124	83
57531	54	125
57532	261	254
57533	490	364
57534	165	372
57535	99	103
57536	29	27
57537	47	32
57538	15	13
57539	54	87
5754	378	201
57540	0	1
57541	83	39
57542	80	25
57544	42	67
57545	44	57
57546	49	14
57547	17	39
57549	169	56
57551	421	415
57552	24	21
57553	224	193
57554	0	1
57555	85	39
57556	89	98
57558	21	7
57559	6	3
5756	217	142
57560	55	122
57561	345	461
57562	21	19
57563	30	29
57565	0	1
57567	76	7
57568	167	200
57569	17	29
5757	2062	4541
57570	69	68
57571	4	0
57572	247	232
57573	20	10
57575	1	0
57576	3	6
57577	12	35
57578	0	1
57579	158	236
57580	61	107
57582	2	0
57583	151	117
57584	248	414
57585	198	70
57586	1	0
57587	112	135
57589	132	215
57590	158	182
57591	175	101
57592	129	53
57593	6	10
57594	29	2
57595	24	9
57596	16	4
57597	107	52
57599	152	128
576	28	19
57600	203	248
57602	220	190
57604	20	4
57605	83	33
57606	345	274
57608	155	172
57609	487	767
57610	286	98
57611	4	1
57613	45	41
57614	223	272
57615	16	17
57616	17	19
57617	159	63
57619	160	213
57620	121	106
57621	54	39
57622	16	4
57623	302	194
57624	2	0
57628	0	2
5763	545	354
57630	123	85
57631	5	10
57633	29	21
57634	244	372
57636	647	309
57639	15	34
5764	26	22
57642	0	0
57643	21	14
57644	3	7
57645	199	83
57646	39	51
57647	108	50
57648	958	56
57649	137	107
57650	9	29
57654	59	40
57655	108	43
57657	40	10
57658	550	353
57659	447	110
57661	313	216
57662	550	218
57664	133	61
57665	36	32
57666	132	43
57669	106	113
57670	56	64
57673	19	6
57674	304	1005
57677	14	13
57678	741	1363
57679	126	270
5768	444	217
57680	369	901
57683	22	33
57684	10	13
57685	85	124
57687	4	0
57688	52	61
57689	0	2
57690	69	76
57691	16	17
57692	17	23
57693	97	70
57695	91	73
57696	56	61
57697	27	63
57698	108	271
57699	12	8
577	1	4
5770	205	80
57700	95	139
57701	80	39
57703	93	172
57704	191	196
57705	5	14
57706	103	86
57707	56	26
57708	94	164
57709	0	2
5771	65	116
57710	14	6
57711	35	52
57713	21	17
57715	82	31
57716	38	36
57717	24	51
57718	1	2
57719	129	85
57720	420	244
57721	74	80
57722	11	8
57724	124	239
57727	94	104
57728	48	72
57730	25	172
57731	8	5
57732	35	15
57733	0	0
5774	342	260
5775	54	105
57758	122	100
57761	42	14
57763	34	44
5777	47	90
5778	2	1
57786	65	61
57787	327	177
57794	71	44
57795	2	1
57798	72	12
57799	346	77
578	107	21
5780	116	123
57801	58	16
57804	91	12
57805	325	341
5781	630	1078
57817	0	0
57818	0	3
57819	57	27
5782	251	385
57820	155	71
57821	0	0
57822	196	131
57823	17	11
57826	67	20
57827	92	15
57828	9	6
57829	0	0
5783	770	1158
57830	230	580
57834	21	17
57835	22	22
5784	511	446
5786	366	443
57862	172	200
57863	21	7
57864	73	47
5787	122	238
5788	14	77
5789	17	40
579	0	0
5790	2	0
5791	83	53
5792	2253	1496
5793	35	138
5794	0	1
5795	53	83
5796	278	459
5797	179	188
5798	0	0
5799	20	3
58	3	6
580	48	102
5800	2	0
5801	0	0
5802	236	390
5803	272	293
5805	60	38
5806	5	3
581	66	13
5810	59	47
5813	74	20
5814	280	40
58155	26	28
58157	0	0
5816	0	0
58160	0	0
5817	88	18
5818	2012	1337
58189	17	0
5819	194	101
58190	331	46
58191	110	22
582	86	87
5822	92	53
5824	230	284
5825	161	665
5826	58	76
5827	29	4
5828	89	58
5829	274	162
583	165	318
5830	190	210
5831	29	32
5832	173	345
5833	105	38
5834	779	473
5836	335	711
5837	13	4
58472	159	126
58473	11	3
58475	4	7
58476	253	13
58477	98	86
58478	124	92
58480	71	31
58484	0	1
58485	145	130
58486	105	98
58487	122	38
58488	58	26
58489	51	23
58490	128	37
58491	34	7
58492	9	7
58493	58	23
58494	89	56
58495	17	4
58496	11	5
58497	80	25
58498	0	0
58499	57	247
585	41	91
58500	62	47
58503	1	0
58504	10	19
58505	99	88
58506	235	74
58508	391	1401
58509	115	57
58510	0	0
58512	7	1
58513	125	140
58515	85	27
58516	174	85
58517	225	450
58524	3	0
58525	252	98
58526	138	10
58527	42	10
58528	69	61
58529	6	0
58530	145	123
58533	180	195
58538	1	0
5858	0	1
5859	548	949
586	10	10
5860	77	73
5861	335	219
5862	326	326
5863	241	106
5864	34	40
5865	59	18
5866	21	19
5867	115	61
5868	206	120
5869	778	283
587	56	20
5870	528	560
5871	44	31
5872	190	279
5873	53	68
5874	123	49
5875	85	59
5876	84	75
5877	37	6
5878	384	79
5879	725	315
5880	22	30
5881	22	11
5883	49	6
5884	87	91
5885	425	448
5886	282	141
5887	680	571
5888	15	26
5889	8	39
5890	16	10
5891	17	3
5892	12	27
5893	13	16
5894	353	344
5896	0	4
5897	0	0
5898	128	90
58985	93	44
58986	76	42
5899	146	47
59	745	1110
590	20	23
5900	551	615
5901	521	291
5902	123	126
5903	515	7119
5905	438	214
5906	119	106
5908	231	195
59082	10	9
59084	18	10
5909	56	28
5910	108	98
5911	97	34
5912	88	25
5913	0	2
5914	184	56
5915	11	4
5916	812	167
5917	217	286
5918	2	3
5919	129	38
5920	15	9
5921	146	370
5922	63	110
5923	5	1
5924	35	35
5925	99	228
5926	94	192
59269	68	47
5927	278	859
59271	66	24
59272	1	1
59274	68	4
59277	130	72
5928	357	339
59283	0	0
59284	0	0
59285	0	0
59286	180	166
5929	80	95
593	175	184
5930	192	191
59307	29	10
5931	272	277
5932	150	438
5933	39	26
59335	2	0
59336	2	0
59338	305	224
59339	142	74
5934	276	256
59340	3	0
59341	61	118
59342	287	292
59343	116	144
59344	203	265
59345	228	113
59348	18	42
59349	127	138
5935	1176	1214
59350	0	0
59352	61	35
59353	1	0
5936	219	141
5937	204	222
5939	149	92
594	49	114
5947	65	159
5948	0	1
594855	7	6
595	1082	409
5950	260	366
5954	157	150
5955	121	100
5957	1	0
5959	17	17
596	58	8
5961	0	0
5962	170	500
5965	89	121
5966	139	173
597	0	2
5970	259	90
5971	30	14
5972	0	0
5973	13	6
5976	464	219
5977	107	93
5978	176	214
5979	8	12
598	313	41
5980	133	429
5981	198	323
5982	67	59
5983	31	39
5984	24	36
5985	36	31
5986	96	20
5987	111	36
5988	0	0
5989	55	43
599	342	25
5990	95	49
5991	11	36
5992	0	0
5993	73	102
5994	9	4
5996	10	9
5997	99	107
5998	89	51
5999	4	1
60	8021	31740
6000	0	2
6001	32	23
6002	274	97
6003	0	2
6004	25	10
6005	0	0
6006	0	6
6007	0	2
6009	206	220
6013	0	1
6015	150	80
6016	85	50
6017	0	0
6018	205	215
6019	0	0
602	102	16
60312	148	74
60313	413	318
60314	74	24
60343	116	38
6035	96	65
6036	2	2
6037	0	0
60370	445	38
6038	101	61
60385	2	4
60386	9	3
6039	3	0
604	440	285
60401	21	1
6041	29	26
60412	252	272
60436	52	8
60437	0	7
6045	36	62
6046	751	487
60468	79	38
6047	187	82
6048	92	44
60481	229	159
60482	1	0
60484	0	0
60485	91	113
60487	27	35
60488	102	85
60489	7	3
6049	149	192
60490	17	7
60491	49	40
60492	64	66
60493	42	59
60494	1	0
60495	9	9
60496	91	47
605	113	53
6050	699	327
60509	106	60
6051	308	177
60526	47	20
60528	263	498
60529	8	2
60558	105	104
60559	171	44
60560	103	108
60561	67	51
6059	186	151
60592	85	29
60598	1	0
60625	37	33
60626	268	134
606495	15	5
606553	0	0
60672	42	18
60673	140	50
60675	0	0
60676	9	3
60677	13	5
60678	75	29
60680	0	0
60681	83	82
60682	182	143
60684	139	206
60685	252	98
60686	32	11
607	73	55
608	0	0
6091	331	504
6092	17	30
6093	202	430
6094	10	6
6095	1122	896
6096	1	3
6097	130	25
6098	1	1
610	30	12
6100	38	78
6101	0	5
6102	27	37
6103	31	84
6117	297	264
6118	115	82
6119	37	27
6120	69	125
6121	0	2
6122	7254	5096
6123	1	0
6124	6095	5960
6125	2731	2701
6128	3147	1793
6129	3397	2401
613	455	545
6130	3882	2407
613037	6	260
6132	3282	3349
613212	2	0
613227	0	1
6133	3333	9933
6134	4294	5067
6135	2701	4912
6136	2565	2237
6137	4141	950
6138	3060	1211
6139	2099	4218
6141	2081	2311
6142	2785	890
6143	2819	3676
6144	1875	4098
6146	1083	1471
6147	1903	5200
6150	107	51
6152	1154	899
6154	934	1135
6155	1510	1189
6156	1834	1402
6157	2152	3476
6158	1543	327
6159	2425	571
6160	1730	1738
6161	2382	6715
6164	1169	1003
6165	1279	1548
6166	236	145
6167	2166	2289
6168	2534	2194
6169	790	526
617	50	36
6170	1522	1345
6171	4311	1824
6173	1203	2141
6175	8059	6389
6176	5640	2698
6181	1622	1082
6182	133	23
6183	70	3
6184	327	423
6185	675	1406
6187	3934	1164
6188	2943	1954
6189	4302	2408
6191	3141	4379
619189	1	1
6192	493	1085
619208	13	10
619279	161	88
6193	2088	1641
619373	1	0
6194	5119	5168
6195	162	128
6196	175	156
6197	249	571
6198	153	126
6199	285	130
6201	2056	3857
6202	2916	836
6203	1625	794
6204	1918	3059
6205	2787	3890
6206	2680	2021
6207	1465	654
6208	2418	2035
6209	1437	1450
6210	1559	1883
6217	1625	985
6218	2049	12363
622	140	38
6222	5542	5693
6223	2331	2147
6224	1901	2732
6227	809	130
6228	1949	2807
6229	1802	4170
623	2	0
6230	1339	1358
6231	304	457
6232	2114	1485
6233	2095	3513
6234	1225	437
6235	887	897
6236	16	1
6237	82	23
6238	260	202
6239	253	155
624	78	4
6240	335	365
6241	58	32
6242	93	57
6248	55	24
6249	640	825
6251	199	182
6252	18	5
6253	25	18
6256	852	217
6257	138	58
6258	6	1
6259	166	238
6261	38	111
6262	9	19
6263	11	69
627	7	13
6271	56	28
6272	517	468
6273	1501	501
6274	2184	359
6275	135	99
6276	0	1
6277	623	382
6278	14	22
6279	15	3
6280	25	4
6281	571	180
6282	556	163
6284	84	48
6285	60	71
6286	150	37
6288	14	18
6289	1	0
629	20	44
6291	0	0
6293	193	108
6294	266	376
6296	23	18
6297	30	23
6299	1	1
6300	9	6
6301	389	336
6302	56	28
63027	307	59
6303	470	223
63035	38	40
6304	105	137
6305	620	322
6307	186	166
6309	182	270
631	9	5
6310	153	147
6311	80	171
6314	135	210
6317	10	31
6318	1	2
6319	4542	1994
632	0	0
6320	33	3
6322	21	16
6323	2	2
6324	9	15
6326	7	9
6327	6	0
6328	1	15
6329	6	5
633	737	435
6330	100	118
